"outlet","time","title","url"
"BG",2014-03-21,"Steward again a big backer of Martha Coakley","https://www.bostonglobe.com/business/2014/03/20/steward-health-care-and-its-employees-have-been-big-supporters-martha-coakley/7oE4ooKXwhRXO7MaYPakPM/story.html"
"BG",2014-03-21,"Authorities raid home, office of RI House speaker","https://www.bostonglobe.com/metro/2014/03/21/feds-fbi-irs-probe-rhode-island-statehouse/LmJtipRJYMDj6om8r5yhDO/story.html"
"BG",2014-03-21,"Waltham High student killed in shooting at apartment complex","https://www.bostonglobe.com/metro/2014/03/21/waltham-death-under-investigation/3c3Ey3htUoeTNmKuy2bvHO/story.html"
"BG",2014-03-21,"15 percent rule? It's democratic","https://www.bostonglobe.com/opinion/2014/03/21/percent-rule-democratic/xXmONscP6gFog77mOJEKYK/story.html"
"BG",2014-03-21,"Winning shot to sing before Revs' game","https://www.bostonglobe.com/lifestyle/names/2014/03/20/the-revs-find-anthem-singers-for-season/HiCMdul5Wf0E0URoVURLmJ/story.html"
"NT",2014-03-21,"Health Care Shares Pull Down Indexes","http://www.nytimes.com/2014/03/22/business/daily-stock-market-activity.html"
"NT",2014-03-21,"L'Wren Scott: A Legacy of Elegance","http://www.nytimes.com/2014/03/23/fashion/lwren-scott-a-legacy-of-elegance.html"
"NT",2014-03-21,"Boy, 14, Is Charged With Murder in Stray Shooting on Brooklyn Bus","http://www.nytimes.com/2014/03/22/nyregion/brooklyn-bus-shooting.html"
"NT",2014-03-21,"Jets Release Mark Sanchez to Make Room for Michael Vick","http://www.nytimes.com/2014/03/22/sports/football/jets-release-mark-sanchez-to-make-room-for-michael-vick.html"
"NT",2014-03-21,"Fall Down SoHo Elevator Shaft Injures Girl","http://www.nytimes.com/2014/03/22/nyregion/fall-down-soho-elevator-shaft-injures-girl.html"
"NT",2014-03-21,"New Parks Dept. Leader Shares de Blasio's Goal of Addressing ...","http://www.nytimes.com/2014/03/22/nyregion/new-parks-dept-leader-shares-de-blasios-goal-of-addressing-inequities.html"
"NT",2014-03-21,"Artistic Problems Delay Rockettes' 'Heart and Lights' Until 2015","http://www.nytimes.com/2014/03/22/arts/dance/rockettes-heart-and-lights-is-postponed.html"
"NT",2014-03-21,"Tiffany & Company Reports a Loss Tied to Arbitration Ruling","http://www.nytimes.com/2014/03/22/business/tiffany-company-reports-a-loss-tied-to-arbitration-ruling.html"
"NT",2014-03-21,"'The Book of Mormon' Is to Sell Tickets via StubHub","http://www.nytimes.com/2014/03/22/theater/the-book-of-mormon-is-to-sell-tickets-via-stubhub.html"
"NT",2014-03-21,"Idzik Says Jets Seek 'Sustainable Success,' Not Quick Fixes in Free ...","http://www.nytimes.com/2014/03/21/sports/football/nfl-roundup.html"
"NT",2014-03-21,"In Reprieve for Restaurant Industry, New York Proposes Changes to ...","http://www.nytimes.com/2014/03/22/nyregion/in-reprieve-for-restaurant-industry-city-is-proposing-changes-to-grading-system.html"
"NT",2014-03-21,"Maybe One Less Union Jack","http://www.nytimes.com/2014/03/22/opinion/maybe-one-less-union-jack.html"
"NT",2014-03-21,"Court Orders Rehiring of 2 Brooklyn Teachers in Misconduct Case","http://www.nytimes.com/2014/03/22/nyregion/court-orders-city-to-rehire-teachers-in-misconduct-case.html"
"NT",2014-03-21,"Todd Barry's Concert Film, 'Crowd Work,' Has a Home","http://www.nytimes.com/2014/03/22/arts/television/todd-barrys-film-debuts-on-his-friends-website.html"
"NT",2014-03-21,"Students See Many Slights as Racial 'Microaggressions'","http://www.nytimes.com/2014/03/22/us/as-diversity-increases-slights-get-subtler-but-still-sting.html"
"NT",2014-03-21,"Did You Go to the World's Fair?","http://www.nytimes.com/interactive/2014/03/21/nyregion/worlds-fair-stories.html"
"NT",2014-03-21,"An Online Generation Redefines Mourning","http://www.nytimes.com/2014/03/23/fashion/an-online-generation-redefines-mourning.html"
"NT",2014-03-21,"A Pension Fund Invests Against the Rules, and Wins","http://www.nytimes.com/2014/03/22/business/a-pension-fund-invests-against-the-rules-and-wins.html"
"NT",2014-03-21,"Dying Churches, Revived in a Flash","http://www.nytimes.com/2014/03/22/opinion/dying-churches-revived-in-a-flash.html"
"NT",2014-03-21,"They've Got Moves","http://www.nytimes.com/2014/03/23/nyregion/theyve-got-moves.html"
"NT",2014-03-21,"A Documentary Looks at the Photographer Vivian Maier","http://www.nytimes.com/2014/03/23/movies/a-documentary-looks-at-the-photographer-vivian-maier.html"
"NT",2014-03-21,"Real Estate Developers in Movieland","http://www.nytimes.com/2014/03/23/realestate/real-estate-developers-in-movieland.html"
"NT",2014-03-21,"After Leaving Victim in the Cold, the Police Work to Make It Right","http://www.nytimes.com/2014/03/22/nyregion/after-leaving-victim-in-the-cold-the-police-work-to-make-it-right.html"
"NT",2014-03-21,"Jeffrey Kahane Conducts New York Philharmonic","http://www.nytimes.com/2014/03/22/arts/music/jeffrey-kahane-conducts-new-york-philharmonic.html"
"NT",2014-03-21,"Stores With Pharmacies That Sell Tobacco Products","http://www.nytimes.com/2014/03/22/opinion/stores-with-pharmacies-that-sell-tobacco-products.html"
"NT",2014-03-21,"New York Owes No Damages in Child's Death in 2007, a Jury Decides","http://www.nytimes.com/2014/03/22/nyregion/city-is-not-liable-in-childs-2007-death-jury-decides.html"
"NT",2014-03-21,"The (Door) Man of the Hour","http://www.nytimes.com/2014/03/23/fashion/the-door-man-of-the-hour.html"
"NT",2014-03-21,"Annabelle Gurwitch's New Book Asks Questions About Aging","http://www.nytimes.com/2014/03/23/fashion/Annabelle-Gurwitch-New-Book-Aging.html"
"NT",2014-03-21,"Sticker Shock From the Options Sheet","http://www.nytimes.com/2014/03/23/automobiles/sticker-shock-from-the-options-sheet.html"
"NT",2014-03-21,"A Senator on the Stump With a Frank Message: Give Me More Stature","http://www.nytimes.com/2014/03/22/us/the-seat-doesnt-exist-thats-why-the-senator-is-campaigning-so-hard.html"
"NT",2014-03-21,"Federal Judge Strikes Down Michigan's Ban on Same-Sex Marriage","http://www.nytimes.com/2014/03/22/us/michigan-ban-on-same-sex-marriage-is-struck-down.html"
"NT",2014-03-21,"36 Hours in Mexico City","http://www.nytimes.com/2014/03/23/travel/36-hours-in-mexico-city.html"
"NT",2014-03-21,"GM's Bankruptcy Drawn Into Defect Inquiry","http://www.nytimes.com/2014/03/22/business/gms-bankruptcy-drawn-into-defect-inquiry.html"
"NT",2014-03-21,"Don't Worry, Get Botox","http://www.nytimes.com/2014/03/23/opinion/sunday/dont-worry-get-botox.html"
"NT",2014-03-21,"The Evil of the Outdoor Cat","http://www.nytimes.com/2014/03/22/opinion/sunday/the-evil-of-the-outdoor-cat.html"
"NT",2014-03-21,"Lawmakers Attack Cost of New Hepatitis Drug","http://www.nytimes.com/2014/03/22/business/lawmakers-attack-cost-of-new-hepatitis-drug.html"
"NT",2014-03-21,"How Did Sleep Become So Nightmarish?","http://www.nytimes.com/2014/03/23/magazine/how-did-sleep-become-so-nightmarish.html"
"NT",2014-03-21,"Vice's Shane Smith: 'Have We Unleashed a Monster?'","http://www.nytimes.com/2014/03/23/magazine/vice-shane-smith.html"
"NT",2014-03-21,"Nations Start to Collaborate in the Search","http://www.nytimes.com/2014/03/22/world/asia/missing-malaysia-flight.html"
"NT",2014-03-21,"For Many Gays and Lesbians, the Term 'Homosexual' is Flinch-Worthy","http://www.nytimes.com/2014/03/23/fashion/gays-lesbians-the-term-homosexual.html"
"NT",2014-03-21,"As Sanctions Start, Russia Feels a Sting","http://www.nytimes.com/2014/03/22/world/europe/russia-starts-to-feel-effect-of-sanctions.html"
"NT",2014-03-21,"'Silence Once Begun,' by Jesse Ball","http://www.nytimes.com/2014/03/23/books/review/silence-once-begun-by-jesse-ball.html"
"NT",2014-03-21,"Portals to the Past","http://www.nytimes.com/2014/03/23/magazine/portals-to-the-past.html"
"NT",2014-03-21,"Life in the Group Room","http://www.nytimes.com/2014/03/23/magazine/life-in-the-group-room.html"
"NT",2014-03-21,"The New Cold War That Isn't","http://www.nytimes.com/2014/03/22/opinion/the-new-cold-war-that-isnt.html"
"NT",2014-03-21,"Looking for Ways to Keep Money From Dividing a Family","http://www.nytimes.com/2014/03/22/your-money/the-family-that-talks-money-together-stays-together.html"
"NT",2014-03-21,"In Turkey, Twitter Roars After Effort to Block It","http://www.nytimes.com/2014/03/22/world/europe/turks-seek-to-challenge-twitter-ban.html"
"NT",2014-03-21,"Creativity vs. Quants","http://www.nytimes.com/2014/03/22/opinion/egan-creativity-vs-quants.html"
"NT",2014-03-21,"'Stokely: A Life,' by Peniel E. Joseph","http://www.nytimes.com/2014/03/23/books/review/stokely-a-life-by-peniel-e-joseph.html"
"NT",2014-03-21,"'The Bombers and the Bombed,' by Richard Overy","http://www.nytimes.com/2014/03/23/books/review/the-bombers-and-the-bombed-by-richard-overy.html"
"NT",2014-03-21,"Unwilling to Allow His Wife a Divorce, He Marries Another","http://www.nytimes.com/2014/03/22/us/a-wedding-amid-cries-of-unfinished-business-from-a-marriage.html"
"NT",2014-03-21,"Premiums Rise for Long-Term Care Insurance. Keep It or Drop It?","http://www.nytimes.com/2014/03/21/your-money/premiums-rise-for-long-term-care-insurance-keep-it-or-drop-it.html"
"NT",2014-03-21,"'The Free,' by Willy Vlautin","http://www.nytimes.com/2014/03/23/books/review/the-free-by-willy-vlautin.html"
"NT",2014-03-21,"In Search of Oxford","http://www.nytimes.com/2014/03/23/travel/in-search-of-oxford.html"
"NT",2014-03-21,"After 58 Years in a Couple, a Spouse Fights for Benefits","http://www.nytimes.com/2014/03/22/your-money/a-same-sex-couple-together-for-58-years-but-husband-is-still-fighting-for-benefits.html"
"NT",2014-03-21,"Kronos Quartet's 40-Year Adventure","http://www.nytimes.com/2014/03/23/arts/music/kronos-quartets-40-year-adventure.html"
"NT",2014-03-21,"Going Up! A Bridge Makes Way for Bigger Ships","http://www.nytimes.com/2014/03/23/nyregion/going-up-a-bridge-makes-way-for-bigger-ships.html"
"NT",2014-03-21,"Illusion of Safety at Afghan Haven Is Shattered","http://www.nytimes.com/2014/03/22/world/asia/gunmen-open-fire-at-a-luxury-hotel-in-afghanistan.html"
"NT",2014-03-21,"Revelations of NSA Spying Cost US Tech Companies","http://www.nytimes.com/2014/03/22/business/fallout-from-snowden-hurting-bottom-line-of-tech-companies.html"
"NT",2014-03-21,"Highly Enriched Danger","http://www.nytimes.com/2014/03/22/opinion/highly-enriched-danger.html"
"NT",2014-03-21,"Should We Welcome Private Science?","http://www.nytimes.com/2014/03/22/opinion/should-we-welcome-private-science.html"
"NT",2014-03-21,"Once a Hit, Its Ratings Make 'Idol' An Also-Ran","http://www.nytimes.com/2014/03/22/business/media/once-a-juggernaut-american-idol-becomes-a-ratings-also-ran.html"
"NT",2014-03-21,"'More Than Conquerors,' by Megan Hustad","http://www.nytimes.com/2014/03/23/books/review/more-than-conquerors-by-megan-hustad.html"
"NT",2014-03-21,"Brigid Pasulka's 'Sun and Other Stars'","http://www.nytimes.com/2014/03/23/books/review/brigid-pasulkas-sun-and-other-stars.html"
"NT",2014-03-21,"Coping When Not Entering Retirement Together","http://www.nytimes.com/2014/03/22/your-money/coping-when-not-entering-retirement-together.html"
"NT",2014-03-21,"A Dance Spreads Joy for Mercer","http://www.nytimes.com/2014/03/22/sports/ncaabasketball/mercer-on-big-stage-shares-joy-with-a-dance.html"
"NT",2014-03-21,"Reflecting on a Writer's Walk Through Europe","http://www.nytimes.com/2014/03/23/travel/reflecting-on-a-writers-walk-through-europe.html"
"NT",2014-03-21,"Third-Party Hotel Booking Sites Can Mislead Consumers","http://www.nytimes.com/2014/03/22/your-money/third-party-hotel-booking-sites-can-mislead-consumers.html"
"NT",2014-03-21,"Obama and Tech Executives to Meet Again on Privacy Issues","http://www.nytimes.com/2014/03/22/technology/obama-and-tech-executives-to-meet-again-on-privacy-issues.html"
"NT",2014-03-21,"Lemon and Garlic Chicken With Spiced Spinach","http://www.nytimes.com/2014/03/25/health/lemon-and-garlic-chicken-with-spiced-spinach.html"
"NT",2014-03-21,"'A Place in the Country,' by WG Sebald","http://www.nytimes.com/2014/03/23/books/review/a-place-in-the-country-by-w-g-sebald.html"
"NT",2014-03-21,"Home as Scene Stealer","http://www.nytimes.com/2014/03/23/realestate/home-as-scene-stealer.html"
"NT",2014-03-21,"Walking the Dog to Awaken the Muse","http://www.nytimes.com/2014/03/23/nyregion/walking-the-dog-to-awaken-the-muse.html"
"NT",2014-03-21,"Wheelies: The 20 Million Hondas Edition","http://www.nytimes.com/2014/03/22/automobiles/wheelies-the-20-million-hondas-edition.html"
"NT",2014-03-21,"Molly Antopol's 'UnAmericans'","http://www.nytimes.com/2014/03/23/books/review/molly-antopols-unamericans.html"
"NT",2014-03-21,"Inside the List","http://www.nytimes.com/2014/03/30/books/review/inside-the-list.html"
"NT",2014-03-21,"Appeals Court Upholds Current Fees on Debit Card Purchases","http://www.nytimes.com/2014/03/22/your-money/appeals-court-upholds-current-fees-on-debit-card-purchases.html"
"NT",2014-03-21,"'Thermonuclear Monarchy,' by Elaine Scarry","http://www.nytimes.com/2014/03/23/books/review/thermonuclear-monarchy-by-elaine-scarry.html"
"NT",2014-03-21,"FBI Agent Is Cleared in Fatal Shooting of Man Tied to Boston Suspects","http://www.nytimes.com/2014/03/22/us/2-reviews-clear-fbi-agent-who-killed-man-tied-to-boston-suspects.html"
"NT",2014-03-21,"Turkey's Move to Silence Twitter","http://www.nytimes.com/2014/03/22/opinion/turkeys-move-to-silence-twitter.html"
"NT",2014-03-21,"Why the Dollar Endures","http://www.nytimes.com/2014/03/22/opinion/why-the-dollar-endures.html"
"NT",2014-03-21,"Opera Celebrates Bum Phillips, Who Led the Houston Oilers","http://www.nytimes.com/2014/03/22/arts/music/opera-celebrates-bum-phillips-who-led-the-houston-oilers.html"
"BH",2014-03-22,"Eagan: For ailing boy, teens cede something near and dear","http://www.bostonherald.com/news_opinion/columnists/margery_eagan/2014/03/eagan_for_ailing_boy_teens_cede_something_near_and"
"BH",2014-03-22,"Mass. scholars sad over lost art of letter writing","http://www.bostonherald.com/entertainment/arts_culture/2014/03/mass_scholars_sad_over_lost_art_of_letter_writing"
"BH",2014-03-22,"Could Massachusetts support a Super 8 high school hoops ...","http://www.bostonherald.com/sports/high_school/high_school_insider/2014/03/could_massachusetts_support_a_super_8_high_school"
"BH",2014-03-22,"Defending champ Louisville returning to Sweet 16","http://www.bostonherald.com/sports/college/college_basketball/2014/03/defending_champ_louisville_returning_to_sweet_16"
"BG",2014-03-22,"FBI agent cleared in shooting of Todashev","https://www.bostonglobe.com/2014/03/21/todashev/PWOIGOrMybfvyMxzPztVgN/story.html"
"BG",2014-03-22,"Proposal to end charter deadlock on Beacon Hill raises doubts","https://www.bostonglobe.com/metro/2014/03/22/charter-school-compromise-emerging-beacon-hill/thw4PhRVHtbwinaJvs5BON/story.html"
"BG",2014-03-22,"David Ortiz, Jon Lester close to signing extensions","https://www.bostonglobe.com/sports/2014/03/21/david-ortiz-jon-lester-close-signing-extensions/XkvmGc6wSji1NtyEXSWFzK/story.html"
"BG",2014-03-22,"Baker holds off rival in GOP race for governor","https://www.bostonglobe.com/metro/2014/03/22/charlie-baker-works-persuade-female-voters-mass-gop-convention-kicks-off/5R9IBp7MPSs047EEC00kMO/story.html"
"BG",2014-03-22,"Austin's got stayin' power","https://www.bostonglobe.com/lifestyle/travel/2014/03/22/cities-states-austin-texas/VZwTBjvKVC7xOp5T8mZNFJ/story.html"
"BG",2014-03-22,"For Kiev militiaman, battle for his country has just begun","https://www.bostonglobe.com/news/world/2014/03/21/nationalist-militia-fighter-kiev-maidan-square-sees-battle-for-ukraine-job-not-done/9TzpKcv5YDcG54CULV109I/story.html"
"BG",2014-03-22,"Luminocity: A circus set in Times Square","https://www.bostonglobe.com/arts/theater-art/2014/03/22/times-square-with-ringmaster-your-guide/9dKWYq1jUYQNXSd7wsWR2M/story.html"
"BG",2014-03-22,"Many histories mix in a vintage Cape inn","https://www.bostonglobe.com/lifestyle/travel/2014/03/22/top-world-land-end-inn-provincetown/rcyMqAX6QXxUYfUrBRWTyK/story.html"
"BG",2014-03-22,"SJC broadens law on noncontact lewd behavior","https://www.bostonglobe.com/metro/2014/03/21/court-rules-that-sexual-offenders-can-civilly-committed-even-offenses-involved-contact/fa2VUtCCUMurOYm1dsTZ7J/story.html"
"BG",2014-03-22,"Compassion does not necessitate intervention","https://www.bostonglobe.com/opinion/2014/03/22/compassion-does-not-necessitate-intervention/f4NpUX59ILnnzNYtfMLLFO/story.html"
"BG",2014-03-22,"Reading others' works energizes Julia Glass","https://www.bostonglobe.com/arts/books/2014/03/22/new-england-writers-work-julia-glass/3Al0XhLxpMM4ggBfXNtoIN/story.html"
"BG",2014-03-22,"Francis shows political instincts in naming antiabuse panel","https://www.bostonglobe.com/metro/2014/03/22/francis-shows-political-savvy-naming-members-anti-abuse-commission/Py27t0L37Zup8rPnOXZgHJ/story.html"
"BG",2014-03-22,"Northeastern, other colleges no longer bound by region","https://www.bostonglobe.com/metro/2014/03/22/colleges-look-far-flung-satellites-for-status-revenue/jWz1sN6NHL3u7Brr92oTWI/story.html"
"BG",2014-03-22,"Fast-rising singer Sam Smith braces for a big year","https://www.bostonglobe.com/arts/music/2014/03/22/fast-rising-singer-sam-smith-braces-for-big-year/Fhy8dEc9MWi3ZQmjNdv3RI/story.html"
"BG",2014-03-22,"Chris Abani","https://www.bostonglobe.com/arts/books/2014/03/22/bibliophiles-poet-and-novelist-chris-abani/HgHTFb8DVhurA13HOSlJ4H/story.html"
"BG",2014-03-22,"'Book of Hours' by Kevin Young and 'Bicentennial' by Dan Chiasson","https://www.bostonglobe.com/arts/books/2014/03/22/poetry-review-book-hours-kevin-young-and-bicentennial-dan-chiasson/x5LA5uXGhlOf4aTXAhhbZL/story.html"
"BG",2014-03-22,"A diminished surgeon general post","https://www.bostonglobe.com/opinion/2014/03/22/diminished-surgeon-general-post/dRiHNlevvSwYtwsltbSleI/story.html"
"BG",2014-03-22,"RI House speaker resigns from leadership post after raids","https://www.bostonglobe.com/news/politics/2014/03/22/house-speaker-resigns-leadership-position-after-raids/P0DLeqBTfRG6YGbDFdtNxK/story.html"
"BG",2014-03-22,"Smokeless tobacco: Strike out a harmful habit","https://www.bostonglobe.com/opinion/editorials/2014/03/22/baseball-should-finally-strike-out-smokeless-tobacco/rePA1m0B9JXMJ6siZSDMcI/story.html"
"BG",2014-03-22,"Canada OKs Biogen Idec drug for treatment of hemophilia B","https://www.bostonglobe.com/business/2014/03/21/biogen-idec-wins-approval-canada-for-new-drug-treatment-hemophilia/pzeGZD5dvfVWMYiQ9lbhII/story.html"
"BG",2014-03-22,"With 'Rushes,' seven bassoons are together at last","https://www.bostonglobe.com/arts/2014/03/22/with-rushes-seven-bassoons-are-together-last/pboFVu6JzEfwlLAEkDE7sL/story.html"
"BG",2014-03-22,"The spirits of Casablanca","https://www.bostonglobe.com/lifestyle/food-dining/2014/03/22/the-spirits-casablanca/J7m85ljc0Xnn8irOUiAmfN/story.html"
"BG",2014-03-22,"Boots on the budget","https://www.bostonglobe.com/opinion/2014/03/22/boots-budget/p3AAE82AtRZ9qyEjrbK2eI/story.html"
"BG",2014-03-22,"Octopus and egg creams at Merrill & Co. in the South End","https://www.bostonglobe.com/lifestyle/food-dining/2014/03/22/octopus-and-egg-creams-merrill-south-end/t9g1lzKj1w4Px4IvtDltVI/story.html"
"BG",2014-03-22,"Annexing Crimea","https://www.bostonglobe.com/2014/03/22/annexing-crimea/riFq5sop9FJtKMNw7IwHAI/story.html"
"BG",2014-03-22,"Tables: Restaurant openings, closings, and chatter","https://www.bostonglobe.com/lifestyle/food-dining/2014/03/22/tables/Zl1lE0jD5rhONKwTjVuEdI/story.html"
"BG",2014-03-22,"Kentucky's artisan capital","https://www.bostonglobe.com/lifestyle/travel/2014/03/22/hands-kentucky-festival-learnshops-builds-new-skills/zoY7BcrS5NHLzDbS0d04jP/story.html"
"BG",2014-03-22,"Horror master Val Lewton the prince of darkness","https://www.bostonglobe.com/arts/movies/2014/03/22/horror-master-val-lewton-prince-darkness/3GMGPfS1sewPEKLSsm8beN/story.html"
"BG",2014-03-22,"Sun-bathed Oslo","https://www.bostonglobe.com/lifestyle/travel/2014/03/22/sunday-morning-oslo/NlQpezdmAK6psnuBQ4zdHP/story.html"
"BG",2014-03-22,"Finding meaning at the end of one's life","https://www.bostonglobe.com/arts/books/2014/03/22/story-behind-book-claire-willis-finding-meaning-end-one-life/LK9EP0GhNSR30cO7mBEB2N/story.html"
"BG",2014-03-22,"Major League Baseball opens its season Down Under","https://www.bostonglobe.com/sports/2014/03/22/major-league-baseball-opens-its-season-down-under/9l6oKqSQqXmqZ1T21gp8EK/story.html"
"BG",2014-03-22,"Jos’ÛÎ© Mateo looks to exercise his mind when he travels","https://www.bostonglobe.com/lifestyle/travel/2014/03/22/passport-check-jose-mateo/PiA2ukV76Jr9FNjkH1y9GK/story.html"
"BG",2014-03-22,"Media shield law has enough votes in Senate, Chuck Schumer says","https://www.bostonglobe.com/news/nation/2014/03/21/schumer-says-senate-has-votes-for-media-shield-law/RPOW04NMOEHvMhoViaq65J/story.html"
"BG",2014-03-22,"Seeing Paris become Paris","https://www.bostonglobe.com/arts/theater-art/2014/03/22/two-shows-present-paris-pictorially/VJYDnMbHvILcBhxaHO4UzO/story.html"
"BG",2014-03-22,"Golf roundup: Adam Scott up by 7 at Bay Hill","https://www.bostonglobe.com/sports/2014/03/21/pga-tour-adam-scott-forges-shot-lead-bay-hill/7AGTmHcVq6eYqLNq5B9fmJ/story.html"
"BG",2014-03-22,"Arts and letters give Hartford its edge","https://www.bostonglobe.com/lifestyle/travel/2014/03/22/arts-and-letters-give-hartford-its-edge/n6q6XOg8GPOGcm4mhBvpRP/story.html"
"BG",2014-03-22,"Vt. woman arrested in Holyoke with 1400 heroin packets","https://www.bostonglobe.com/metro/2014/03/22/vermont-woman-arrested-holyoke-with-heroin-packets/PkNK1OsBvtQ4Igf67TcuWM/story.html"
"BG",2014-03-22,"Jonathan Adler opens second Boston-area store","https://www.bostonglobe.com/lifestyle/2014/03/22/jonathan-adler-opens-second-boston-area-store-this-one-chestnut-hill/3YheAd3kOL8PeBwP8EAaQO/story.html"
"BG",2014-03-22,"Tom Izzo, Tommy Amaker share mutual respect","https://www.bostonglobe.com/sports/2014/03/21/tom-izzo-tommy-amaker-share-mutual-respect-longtime-friends-colleagues/9Nm2dxBdpdLNW50ToV2tXO/story.html"
"NT",2014-03-22,"An Embattled Trainer Fires His Assistant","http://www.nytimes.com/2014/03/23/sports/horse-trainer-steve-asmussen-fires-his-assistant.html"
"NT",2014-03-22,"Jackson's Arrival Overshadows Nets' Selflessness","http://www.nytimes.com/2014/03/23/sports/basketball/a-jackson-coup-overshadows-the-nets-selflessness.html"
"NT",2014-03-22,"Lundqvist Breaks Another Record in a Key Win","http://www.nytimes.com/2014/03/23/sports/hockey/henrik-lundqvist-breaks-another-rangers-record-in-key-win.html"
"NT",2014-03-22,"Gambling on Postponing Rockettes Show Rather Than Risking Poor ...","http://www.nytimes.com/2014/03/23/nyregion/in-postponing-rockettes-show-executive-hopes-to-avoid-more-criticism.html"
"NT",2014-03-22,"Girardi Makes His 1st Successful Replay Challenge","http://www.nytimes.com/2014/03/23/sports/baseball/joe-girardi-makes-his-1st-successful-replay-challenge.html"
"NT",2014-03-22,"Times Report on Al Qaeda Is Censored in Pakistan","http://www.nytimes.com/2014/03/23/business/media/times-report-on-al-qaeda-is-censored-in-pakistan.html"
"NT",2014-03-22,"Steven Beitashour Will Represent His Parents' Homeland at the ...","http://www.nytimes.com/2014/03/23/sports/soccer/steven-beitashour-will-represent-his-parents-homeland-at-the-2014-world-cup.html"
"NT",2014-03-22,"Names of Health Plans Sow Customer Confusion","http://www.nytimes.com/2014/03/23/us/names-of-health-plans-sow-customer-confusion.html"
"NT",2014-03-22,"Really? You're Not in a Book Club?","http://www.nytimes.com/2014/03/23/opinion/sunday/really-youre-not-in-a-book-club.html"
"NT",2014-03-22,"Trend-Spotting, With Wink at Mr. Peanut","http://www.nytimes.com/2014/03/23/public-editor/trend-spotting-with-wink-at-mr-peanut.html"
"NT",2014-03-22,"What I'd Say to My Fat Son","http://www.nytimes.com/2014/03/23/opinion/sunday/what-id-say-to-my-fat-son.html"
"NT",2014-03-22,"Gene Feist, Founder of Roundabout Theater Company, Dies at 91","http://www.nytimes.com/2014/03/23/nyregion/gene-feist-founder-of-the-roundabout-theater-company-is-dead-at-91.html"
"NT",2014-03-22,"Clang of Prison Bars Replaced by That of Starting Bell for a Much ...","http://www.nytimes.com/2014/03/23/sports/clang-of-prison-bars-replaced-by-that-of-starting-bell-for-a-much-wiser-jockey.html"
"NT",2014-03-22,"This Is What 80 Looks Like","http://www.nytimes.com/2014/03/23/opinion/sunday/collins-this-is-what-80-looks-like.html"
"NT",2014-03-22,"For Gay Couples in Michigan, a Day of Joy Ends in Legal Uncertainty","http://www.nytimes.com/2014/03/23/us/gay-couples-in-michigan-seize-their-chance-to-be-married-after-ruling.html"
"NT",2014-03-22,"A Routine Flight, Till Both Routine and Flight Vanish","http://www.nytimes.com/2014/03/23/world/asia/a-routine-flight-till-both-routine-and-flight-vanish.html"
"NT",2014-03-22,"Don Knauss of Clorox, on Putting Your Followers First","http://www.nytimes.com/2014/03/23/business/don-knauss-of-clorox-on-putting-your-followers-first.html"
"NT",2014-03-22,"When the Scientist Is Also a Philosopher","http://www.nytimes.com/2014/03/23/business/economic-view-when-the-scientist-is-also-a-philosopher.html"
"NT",2014-03-22,"The Geography of Fame","http://www.nytimes.com/2014/03/23/opinion/sunday/the-geography-of-fame.html"
"NT",2014-03-22,"Tremors in the Palace of the Bond-Fund King","http://www.nytimes.com/2014/03/23/business/tremors-in-the-palace-of-the-bond-fund-king.html"
"NT",2014-03-22,"Countries Divided on Future of Ancient Buddhas","http://www.nytimes.com/2014/03/23/world/asia/countries-divided-on-future-of-ancient-buddhas.html"
"NT",2014-03-22,"Billy Donovan Pushed Scottie Wilbekin Towards Maturity","http://www.nytimes.com/2014/03/23/sports/ncaabasketball/billy-donovan-pushed-scottie-wilbekin-towards-maturity.html"
"NT",2014-03-22,"Spartans Survive Crimson's Comeback","http://www.nytimes.com/2014/03/23/sports/ncaabasketball/michigan-state-fends-off-harvard-rally.html"
"NT",2014-03-22,"Crying Wolf on Religious Liberty","http://www.nytimes.com/2014/03/23/opinion/sunday/crying-wolf-on-religious-liberty.html"
"NT",2014-03-22,"The Stone Unturned: Credit Ratings","http://www.nytimes.com/2014/03/23/business/the-stone-unturned-credit-ratings.html"
"NT",2014-03-22,"Lessons From the Little Ice Age","http://www.nytimes.com/2014/03/23/opinion/sunday/lessons-from-the-little-ice-age.html"
"NT",2014-03-22,"Missteps in Marketing the HTC One","http://www.nytimes.com/2014/03/23/technology/marketing-missteps-at-htc.html"
"NT",2014-03-22,"Spreadsheets and Global Mayhem","http://www.nytimes.com/2014/03/23/sunday-review/spreadsheets-and-global-mayhem.html"
"NT",2014-03-22,"Just Don't Call Them Hearing Aids","http://www.nytimes.com/2014/03/23/technology/just-dont-call-them-hearing-aids.html"
"NT",2014-03-22,"The Push to Label Genetically Modified Products","http://www.nytimes.com/2014/03/23/us/the-push-to-label-genetically-modified-products.html"
"NT",2014-03-22,"Pope Names Members of Anti-Abuse Group","http://www.nytimes.com/2014/03/23/world/europe/pope-names-members-of-anti-abuse-group.html"
"NT",2014-03-22,"Russia Without Illusions","http://www.nytimes.com/2014/03/23/opinion/sunday/douthat-russia-without-illusions.html"
"NT",2014-03-22,"A Common Core for All of Us","http://www.nytimes.com/2014/03/23/opinion/sunday/a-common-core-for-all-of-us.html"
